1,165,0.000000
2,330,0.000000
3,495,0.000000
4,660,0.000000
5,825,0.000000
6,990,0.000000
7,1155,0.000000
8,1320,0.000000
9,1485,0.000000
10,1650,0.000000
11,1815,0.000000
12,1980,0.000000
13,2145,0.000000
14,2310,0.000000
15,2475,0.000000
16,2640,0.000000
17,2805,0.000000
18,2970,0.000000
19,3135,0.000000
20,3300,0.000000
21,3465,0.000000
22,3630,0.000000
23,3795,0.000000
24,3960,0.000000
25,4125,0.000000
26,4290,0.000000
27,4455,0.000000
28,4620,0.000000
29,4785,0.000000
30,4950,0.000000
31,5115,0.000000
32,5280,0.000000
33,5445,0.000000
34,5610,0.000000
35,5775,0.000000
36,5940,0.000000
37,6105,0.000000
38,6270,0.000000
